SKILL_20180327_002638	物理/魔法 防禦力 增加	물리/마법 방어력 증가			
SKILL_20180327_002639	物理/魔法 防禦力 增加	물리/마법 방어력이 증가			
SKILL_20180327_002640	戰鬥鴉雀持有中	전투 뱁새 보유중			
SKILL_20180327_002641	增加HP恢復量與SP恢復量。	HP회복력과 SP회복력이 증가합니다.			
SKILL_20180327_002642	古代力量	고대의 힘			
SKILL_20180327_002643	已增加攻擊力與魔法 攻擊力。	공격력과 마법 공격력이 증가하였습니다.			
SKILL_20180327_002644	強化攻擊效果	버서커 효과			
SKILL_20180327_002645	攻擊力已增加的狀態。	공격력이 증가된 상태입니다.			
SKILL_20180327_002646	SP 增加狀態	SP 증가 상태			
SKILL_20180327_002647	SP量增加，SP恢復增快。	SP양이 늘어나고, SP회복이 빨라집니다,			
SKILL_20180327_002648	HP 增加 狀態	HP 증가 상태			
SKILL_20180327_002649	HP量提升，防禦力與魔法防禦力增加。	HP양이 늘어나고, 방어력과 마법방어력이 증가합니다.			
SKILL_20180327_002650	瑪那哈斯的呵護	마나하스의 가호			
SKILL_20180327_002651	攻擊時追加 +110 冰屬性固定傷害	공격시 +110 얼음 속성 고정 피해 추가			
SKILL_20180327_002652	香檳	샴페인			
SKILL_20180327_002653	範圍防禦比例增加。	광역 방어 비율이 증가합니다.			
SKILL_20180327_002654	地下城掃蕩券保護膜	인스턴스 던전 소탕권 보호막			
SKILL_20180327_002655	對所有傷害皆為免疫的狀態。	모든 데미지에 면역상태 입니다.			
SKILL_20180327_002656	索爾米奇板金組合	솔미키 판금 세트			
SKILL_20180327_002657	可以令索爾米奇板金組合的特殊效果發動的狀態	솔미키 판금 세트의 특수효과를 발동시킬 수 있는 상태			
SKILL_20180327_002658	索爾米奇板金組合效果	솔미키 판금 세트 효과			
SKILL_20180327_002659	5秒內恢復一定HP	5초간 일정 HP를 회복			
SKILL_20180327_002660	拉克斯頓 持有中	락스돈 보유중			
SKILL_20180327_002661	最大SP和最大HP增加。	최대SP와 최대 HP가 증가합니다.			
SKILL_20180327_002662	屬性扺抗力屬性攻擊力變更	속성 저항력 속성 공격력변경			
SKILL_20180327_002663	卡伊特姆歐組合	카이트 무어 세트			
SKILL_20180327_002664	休克炸彈發生	쇼크 봄 발생			
SKILL_20180327_002665	普利耶努組合	프리에노 세트			
SKILL_20180327_002666	Stack型防禦力增加	스택형 방어력 증가			
SKILL_20180327_002667	帕希烏泰斯組合	파시우테스 세트			
SKILL_20180327_002668	Stack型防禦力確認用途	스택형 방어력 체크용도			
SKILL_20180327_002669	帕希烏泰斯組合確認	파시우테스 세트 체크			
SKILL_20180327_002670	Stack型魔攻確認用途	스택형 마공 체크 용도			
SKILL_20180327_002671	利嫰奇希特組合確認	리느키 시트 세트 체크			
SKILL_20180327_002672	Stack型魔攻增加	스택형 마공 증가			
SKILL_20180327_002673	利嫰奇希特組合	리느키 시트 세트			
SKILL_20180327_002674	烤魚	생선 구이			
SKILL_20180327_002675	自然HP/SP恢復量增加。	자연 HP/SP 회복량이 증가합니다.			
SKILL_20180327_002676	物理/魔方防禦力減少	물리/마법 방어력 감소			
SKILL_20180327_002677	攻擊力 +100、攻擊速度 +80、移動速度 +3	공격력 +100, 공격 속도 +80, 이동속도 +3			
SKILL_20180327_002678	元素效果	원소 효과			
SKILL_20180327_002679	凱特力斯屬性傷害增加藥水效果	케이트리스 속성 대미지 증가 포션 효과			
SKILL_20180327_002680	火屬性追加傷害增加	불 속성 추가 대미지 증가			
SKILL_20180327_002681	火屬性追加傷害+200	불 속성 추가 대미지 +200			
SKILL_20180327_002682	冰屬性追加傷害增加	얼음 속성 추가 대미지 증가			
SKILL_20180327_002683	冰屬性追加傷害+200	얼음 속성 추가 대미지 +200			
SKILL_20180327_002684	電屬性追加傷害增加	전기 속성 추가 대미지 증가			
SKILL_20180327_002685	電屬性追加傷害+200	전기 속성 추가 대미지 +200			
SKILL_20180327_002686	地屬性追加傷害增加	땅 속성 추가 대미지 증가			
SKILL_20180327_002687	地屬性追加傷害+200	땅 속성 추가 대미지 +200			
SKILL_20180327_002688	屬性詛咒發生效果	속성 저주 발생 효과			
SKILL_20180327_002689	攻擊時以 10%機率在6秒內，每 1秒會讓對方受到火、冰、電氣中的一種屬性傷害。	공격 시 10%확률로 6초동안 1초마다 상대방에게 불, 얼음, 독, 전기 중 하나의 속성 피해를 줍니다.			
SKILL_20180327_002690	每1秒受到火傷害。 	1초마다 불 피해를 받습니다.			
SKILL_20180327_002691	冰	얼음			
SKILL_20180327_002692	每1秒遭受寒冰傷害。	1초마다 얼음 피해를 받습니다.			
SKILL_20180327_002693	毒	독			
SKILL_20180327_002694	每1秒遭受中毒傷害。	1초마다 독 피해를 받습니다.			
SKILL_20180327_002695	電	전기			
SKILL_20180327_002696	每1秒遭受電擊傷害。	1초마다 전기 피해를 받습니다.			
SKILL_20180327_002697	HP自然恢復量增加	HP 자연 회복량 증가			
SKILL_20180327_002698	HP自然恢復量增加。	HP 자연 회복량이 증가합니다.			
SKILL_20180327_002699	格擋減少	블럭 감소			
SKILL_20180327_002700	衝突	충돌			
SKILL_20180327_002701	殘留著衝突的衝擊。	충돌의 충격이 남아있습니다.			
SKILL_20180327_002702	衝突後遺症	충돌 후유증			
SKILL_20180327_002703	摩西尼奧斯雙手槍	마시니오스 양손창			
SKILL_20180327_002704	瑪西尼歐雙手槍	마시니오 양손창			
SKILL_20180327_002705	瑪西尼歐細劍	마시니오 레이피어			
SKILL_20180327_002706	銳利	예리함			
SKILL_20180327_002707	暴擊攻擊力增加60，最多重疊5次	치명타 공격력 60증가 최대 5 중첩			
SKILL_20180327_002708	5連擊	5연격			
SKILL_20180327_002709	套用基本攻擊5次	기본 공격 5회 적용			
SKILL_20180327_002710	集中精神	정신 집중			
SKILL_20180327_002711	精神上升5	정신이 5 상승			
SKILL_20180327_002712	鬥氣	투기			
SKILL_20180327_002713	5秒內持續堆疊5次時，發動戰鬥狂效果	5초간 지속 5스택 쌓일 경우 전투광 효과 발동			
SKILL_20180327_002714	戰鬥狂	전투광			
SKILL_20180327_002715	10秒內物理攻擊力120、範圍攻擊比率增加2、自身防禦力減少400、HP減少2000	10초간 물리 공격력 120 광역 공격 비율 2 증가 자신의 방어력 400 감소, HP 2000 감소			
SKILL_20180327_002716	攻擊時，以30%機率給予2000的電氣屬性追加攻擊	공격시 30% 확률로 2000의 전기 속성 추가 공격			
SKILL_20180327_002717	增加Rooting機會	루팅찬스 증가			
SKILL_20180327_002718	拓本第一名增益效果	탁본 1위 버프			
SKILL_20180327_002719	Rooting機會增加 100。	루팅 찬스 100 증가합니다.			
SKILL_20180327_002720	白色雪花腳印	하얀 눈꽃 발자국			
SKILL_20180327_002721	黃金財犬持有中	금강불개 보유 중			
SKILL_20180327_002722	神聖屬性攻擊力增加。	신성 속성 공격력이 증가합니다.			
SKILL_20180327_002723	變異形怪物增加傷害	변이형 몬스터 추가 대미지			
SKILL_20180327_002724	怪物依大小增加傷害	몬스터 사이즈별 추가 대미지			
SKILL_20180327_002725	怪物依名次增加傷害	몬스터 랭크별 추가 대미지			
SKILL_20180327_002726	怪物依種族增加傷害	몬스터 종족별 추가 대미지			
SKILL_20180327_002727	怪物依屬性增加傷害	몬스터 속성별 추가 대미지			
SKILL_20180327_002728	物理防禦力增加	물리 방어력 증가			
SKILL_20180327_002729	黑暗屬性攻擊力增加	어둠 속성 공격력 증가			
SKILL_20180327_002730	地屬性攻擊力增加	땅 속성 공격력 증가			
SKILL_20180327_002731	火屬性攻擊力增加	불 속성 공격력 증가			
SKILL_20180327_002732	神聖屬性攻擊力增加	신성 속성 공격력 증가			
SKILL_20180327_002733	冰屬性攻擊力增加	얼음 속성 공격력 증가			
SKILL_20180327_002734	電氣屬性攻擊力增加	전기 속성 공격력 증가			
SKILL_20180327_002735	毒屬性攻擊力增加	독 속성 공격력 증가			
SKILL_20180327_002736	發動利卡烏斯卡片	리카우스 카드 발동			
SKILL_20180327_002737	SP持續恢復。	SP가 지속적으로 회복됩니다.			
SKILL_20180327_002738	發動地獄三頭犬卡片。	켈베로스 카드 발동			
SKILL_20180327_002739	增加火屬性攻擊力。	불 속성 공격력이 증가합니다.			
SKILL_20180327_002740	發動克洛佩斯卡片	캐러페이스 카드 발동			
SKILL_20180327_002741	發動約納喬雷卡片	요나졸렘 카드 발동			
SKILL_20180327_002742	增加黑暗屬性攻擊力。	어둠 속성 공격력이 증가합니다.			
SKILL_20180327_002743	發動克帕奇樹妖卡片	케파치프틴 카드 발동			
SKILL_20180327_002744	發動機角卡洛斯卡片	엘라가노스 카드 발동			
SKILL_20180327_002745	增加盾角、盾面攻擊力。	엄보, 림 공격력이 증가합니다.			
SKILL_20180327_002746	忍住	버티기			
SKILL_20180327_002747	不會被敵人的攻擊給擊倒。	적의 공격에 쓰러지지 않습니다.			
SKILL_20180327_002748	希德拉的劇毒	히드라의 맹독			
SKILL_20180327_002749	被凍住的腳	얼어붙은 발			
SKILL_20180327_002750	降低移動速度。	이동속도가 하락합니다.			
SKILL_20180327_002751	魔法拒絕	마법 거부			
SKILL_20180327_002752	增加所有抵抗力	모든 저항력이 증가합니다.			
SKILL_20180327_002753	騎乘寵物的狀態。	컴패니언에 탑승한 상태입니다.			
SKILL_20180327_002754	載主人	주인태우기			
SKILL_20180327_002755	副本組隊經驗值獲得量增加	인던 파티 경험치 획득량 증가			
SKILL_20180327_002756	副本自動配對經驗值獲得量增加	인던 자동 매칭 경험치 획득량 증가			
SKILL_20180327_002757	隊伍等級	팀 레벨			
SKILL_20180327_002758	火屬性傷害反射	불속성 대미지 반사			
SKILL_20180327_002759	有一定機率反射火屬性傷害。	일정 확률로 불속성 대미지를 반사합니다.			
SKILL_20180327_002760	伺服器追加經驗值	서버 추가 경험치			
SKILL_20180327_002761	經驗值追加活動	추가 경험치 이벤트			
SKILL_20180327_002762	網咖追加經驗值	PC방 추가 경험치			
SKILL_20180327_002763	隊伍追加經驗值	파티 추가 경험치			
SKILL_20180327_002764	隊伍追加經驗值{nl}同時有3人以上登入的隊伍可獲得追加經驗值。{nl}隊員最近登入玩家若有達到4人以上的話，可再增加追加經驗值。{nl}隊員中最近有登入的玩家若達3人以上，且職業為同一系列的話可再追加經驗值率。	파티 추가 경험치{nl}접속한 3인 이상의 파티는 추가 경험치를 받습니다.{nl}파티원 인근 접속자들이 모두 4인 이상일 경우, 추가 경험치율이 증가합니다. {nl}파티원 인근 접속자들의 구성이 동일 클래스의 직업을 3명 이산 가질 경우, 추가 경험치율이 증가합니다. 			
SKILL_20180327_002765	感受到松糕的神秘氣息了。	송편의 신비로운 기운이 느껴집니다.			
SKILL_20180327_002766	正共享著大王松糕的力量。	대왕 송편의 힘이 공유되고 있습니다.			
SKILL_20180327_002767	-經驗值增加+ 25%{nl} - 移動速度增加4{nl} - 範圍攻擊比率增加1	- 경험치 + 25%증가{nl} - 이동속도 4 증가{nl} - 광역 공격 비율 1증가			
SKILL_20180327_002768	南瓜糖甜中帶鹹的味道在嘴中散開。	호박사탕의 달고 짭짤한 맛이 입안에 퍼지고 있습니다.			
SKILL_20180327_002769	祈願合格麥芽糖	합격 기원 엿			
SKILL_20180327_002770	為了祈願合格而製作的麥芽糖，會增加經驗值獲得量。	합격을 기원하며 만들어진 엿입니다. 경험치 획득량이 증가하고 있습니다.			
SKILL_20180327_002771	祈願合格維他命	합격 기원 비타민			
SKILL_20180327_002772	以祈願合格的心意出發而準備的維他命。	합격을 기원하는 마음에서 비타민을 준비하였습니다.			
SKILL_20180327_002773	祈願合格巧克力	합격 기원 초콜릿			
SKILL_20180327_002774	讓人感受到合格的甜蜜滋味。	합격의 달콤한 맛이 느껴집니다.			
SKILL_20180327_002775	紅色種子	붉은 씨앗			
SKILL_20180327_002776	消滅怪物時，獲得經驗值增加+25% {nl}移動速度+2。	몬스터 처치 시 획득 경험치 +25% 증가{nl}이동속도 +2			
SKILL_20180327_002777	角色別經驗值活動	캐릭별 경험치 이벤트			
SKILL_20180327_002778	蘊含祝福的新芽 第1階段	축복이 깃든 새싹 1단계			
SKILL_20180327_002779	因女神的祝福經驗值增加 +10% 	여신의 축복으로 경험치 +10% 증가			
SKILL_20180327_002780	蘊含祝福的新芽 第2階段	축복이 깃든 새싹 2단계			
SKILL_20180327_002781	因女神的祝福經驗值增加 +20%{nl}移動速度 +1	여신의 축복으로 경험치 +20% 증가{nl}이동속도 +1			
SKILL_20180327_002782	蘊含祝福的新芽 第3階段	축복이 깃든 새싹 3단계			
SKILL_20180327_002783	因女神的祝福經驗值增加 +30%{nl}移動速度 +1{nl}最大體力 +500	여신의 축복으로 경험치 +30% 증가{nl}이동속도 +1{nl}최대 체력 +500			
SKILL_20180327_002784	蘊含祝福的新芽 第4階段	축복이 깃든 새싹 4단계			
SKILL_20180327_002785	因女神的祝福經驗值增加 +40%{nl}移動速度 +2{nl}最大體力 +1000	여신의 축복으로 경험치 +40% 증가{nl}이동속도 +2{nl}최대 체력 +1000			
SKILL_20180327_002786	蘊含祝福的新芽 第5階段	축복이 깃든 새싹 5단계			
SKILL_20180327_002787	因女神的祝福經驗值增加 +50%{nl}移動速度 +3{nl}最大體力 +2000	여신의 축복으로 경험치 +50% 증가{nl}이동속도 +3{nl}최대 체력 +2000			
SKILL_20180327_002788	幸運餅乾 1階段	포춘 쿠키 1단계			
SKILL_20180327_002789	消滅怪物時經驗值增加+30%{nl}角色移動速度增加+1	몬스터 처치 시 획득 경험치 +30%{nl}이동 속도 +1			
SKILL_20180327_002790	幸運餅乾 2階段	포춘 쿠키 2단계			
SKILL_20180327_002791	消滅怪物時獲得經驗值 +30%{nl}移動速度 +2	몬스터 처치 시 획득 경험치 +30%{nl}이동 속도 +2			
SKILL_20180327_002792	幸運餅乾 3階段	포춘 쿠키 3단계			
SKILL_20180327_002793	消滅怪物時獲得經驗值 +50%{nl}移動速度 +3{nl}最大體力 + 500	몬스터 처치 시 획득 경험치 +50%{nl}이동 속도 +3{nl}최대 체력 + 500			
SKILL_20180327_002794	幸運餅乾 4階段	포춘 쿠키 4단계			
SKILL_20180327_002795	消滅怪物時獲得經驗值 +50%{nl}移動速度 +4{nl}最大體力 + 1000	몬스터 처치 시 획득 경험치 +50%{nl}이동 속도 +4{nl}최대 체력 + 1000			
SKILL_20180327_002796	幸運餅乾 5階段	포춘 쿠키 5단계			
SKILL_20180327_002797	消滅怪物時獲得經驗值 +50%{nl}移動速度 +5{nl}最大體力 + 2000	몬스터 처치 시 획득 경험치 +50%{nl}이동 속도 +5{nl}최대 체력 + 2000			
SKILL_20180327_002798	活動地下城	이벤트 던전			
SKILL_20180327_002799	無法使用技能。{nl}防禦力減少。	스킬을 사용할 수 없습니다.{nl}방어력이 감소합니다.			
SKILL_20180327_002800	30分內給予組隊全體經驗值增加15%的效果。	30분간 파티원 전체에 경험치 15% 증가의 효과를 줍니다.			
SKILL_20180327_002801	30分內給予組隊全體移動速度+4、廣域攻擊比率 +1 {nl}經驗值增加25%的效果。	30분간 파티원 전체의 이동속도 +4, 광역 공격 비율 +1 {nl}경험치 25% 증가의 효과를 줍니다.			
SKILL_20180327_002802	公會戰 第1名	길드배틀 1위			
SKILL_20180327_002803	在公會戰中得到第1名。	길드 배틀에서 1위를 달성하였다.			
SKILL_20180327_002804	公會戰 第2名	길드배틀 2위			
SKILL_20180327_002805	在公會戰中得到第2名。	길드 배틀에서 2위를 달성하였다.			
SKILL_20180327_002806	公會戰 第3名	길드배틀 3위			
SKILL_20180327_002807	在公會戰中得到第3名。	길드 배틀에서 3위를 달성하였다.			
SKILL_20180327_002808	公會戰勝利者	길드배틀 승리자			
SKILL_20180327_002809	公會戰優勝者。	길드 배틀 승리자 입니다.			
SKILL_20180327_002810	5分鐘內提升物理、魔法攻擊力+100 。	5분 동안 물리,마법 공격력을 +100 상승시켜줍니다.			
SKILL_20180327_002811	5分鐘內提升物理、魔法防禦力+100 。	5분 동안 물리,마법 방어력을 +100 상승시켜줍니다			
SKILL_20180327_002812	5分鐘內提升移動速度+3。	5분 동안 이동속도를 +3 상승시켜줍니다			
SKILL_20180327_002813	白色情人節	화이트데이			
SKILL_20180327_002814	白色情人節活動經驗值增加+20% 	화이트데이 이벤트로 경험치 +20% 증가			
SKILL_20180327_002815	女神的祝福	여신의 축복			
SKILL_20180327_002816	HP, SP恢復力增加, 最大體力 +10%, 移動速度 +1, 消滅怪物時獲得經驗值增加 +20% 	HP, SP회복력 증가, 최대 체력 +10%, 이동 속도 +1, 몬스터 처치 시 획득 경험치 +20% 증가			
SKILL_20180327_002817	參與活動	이벤트 참여			
SKILL_20180327_002818	消滅怪物時獲得經驗值和攻擊力、廣域攻擊比率增加、攻擊速度增加。	몬스터 처치 시 획득 경험치와 공격력, 광역 공격 비율 증가, 공격속도가 증가합니다.			
SKILL_20180327_002819	移動速度+5。	이동 속도 +5 증가합니다.			
SKILL_20180327_002820	變身	변신			
SKILL_20180327_002821	變身為指定的怪物。	지정된 몬스터로 변신합니다.			
SKILL_20180327_002822	60分鐘內移動速度+3、體力+10，經驗值增加10%。	60분간 이동속도 +3, 체력 +10, 경험치 10% 증가합니다.			
SKILL_20180327_002823	GM 攻擊力	GM 공격력			
SKILL_20180327_002824	GM 防禦力	GM 방어력			
SKILL_20180327_002825	GM 最大HP	GM 최대HP			
SKILL_20180327_002826	最大HP增加。	최대HP가 증가합니다.			
SKILL_20180327_002827	最大體力 + 3000	최대 체력 + 3000			
SKILL_20180327_002828	物理、魔法攻擊力 +100	물리, 마법 공격력 +100			
SKILL_20180327_002829	物理、魔法防禦力 +100	물리, 마법 방어력 +100			
SKILL_20180327_002830	隊伍戰鬥聯盟第1名	팀 배틀 리그 1위			
SKILL_20180327_002831	在隊伍戰鬥聯盟得到第1名。	팀 배틀 리그에서 1위를 달성하였다.			
SKILL_20180327_002832	隊伍戰鬥聯盟第2名	팀 배틀 리그 2위			
SKILL_20180327_002833	在隊伍戰鬥聯盟得到第2名。	팀 배틀 리그에서 2위를 달성하였다.			
SKILL_20180327_002834	隊伍戰鬥聯盟第3名	팀 배틀 리그 3위			
SKILL_20180327_002835	在隊伍戰鬥聯盟得到第3名。	팀 배틀 리그에서 3위를 달성하였다.			
SKILL_20180327_002836	獵鯨人	고래 사냥꾼			
SKILL_20180327_002837	60分鐘內獲得耐力 +20、移動速度 +3、每10秒 HP 300 /SP 100 恢復Buff	60분 동안 획득 스테미나 +20, 이동속도 +3, 10초마다 HP 300 /SP 100 회복 버프			
SKILL_20180327_002838	隱藏Buff	하이드 버프			
SKILL_20180327_002839	奎波爾的祈禱	큐폴의 기도			
SKILL_20180327_002840	以奎波爾的祈禱增加 +50%	큐폴의 기도로 +50% 증가			
SKILL_20180327_002841	一流冒險家	초일류 모험가			
SKILL_20180327_002842	已達成冒險日誌排名第1名。	모험일지 랭킹 1위를 달성했습니다			
SKILL_20180327_002843	由於E-Run活動效果，狩獵經驗值+100%	E-Run 이벤트 효과로 사냥 경험치 +100%			
SKILL_20180327_002844	有嚴重浪費癖的救援者	낭비벽이 심한 구원자			
SKILL_20180327_002845	已達成冒險日誌道具消費排名第1名。	모험일지 아이템 소비 랭킹 1위를 달성했습니다			
SKILL_20180327_002846	移動速度增加 +3。	이동 속도 +3 증가합니다.			
SKILL_20180327_002847	Rooting機會活動	루팅 찬스 이벤트			
SKILL_20180327_002848	Rooting機會增加 +2000	루팅 찬스 +2000 증가			
SKILL_20180327_002849	2週年記念樹的祝福	2주년 기념수의 축복			
SKILL_20180327_002850	消滅怪物時獲得經驗值 +100%	몬스터 처치 시 획득 경험치 +100%			
SKILL_20180327_002851	聖誕節爆竹活動	크리스마스 폭죽 이벤트			
SKILL_20180327_002852	無法使用技能。	스킬을 사용할 수 없습니다.			
SKILL_20180327_002853	米飯餌	떡밥			
SKILL_20180327_002854	透過釣魚釣到東西的周期減少。	낚시로 무언가를 낚는 주기가 감소합니다.			
SKILL_20180327_002855	黃金漁場	황금어장			
SKILL_20180327_002856	古人說金色的魚對身體很好。	예로부터 금색의 물고기는 몸에 좋다고 합니다.			
SKILL_20180327_002857	在撒了米飯餌的釣魚場釣魚中。	떡밥을 뿌린 낚시터에서 낚시를 하고 있습니다.			
SKILL_20180327_002858	VIP優惠：移動速度增加	토큰 혜택:이동속도 증가			
SKILL_20180327_002859	移動速度增加	이동속도가 증가			
SKILL_20180327_002860	 - 可以即時領取特性{nl} - 市場販賣手續費率減少(30%{img white_right_arrow 16 16}10%){nl} - 市場販賣登錄道具數量10個{nl} - 角色移動速度增加 +3{nl} - 最大BUFF套用數量增加{nl} - 可以使用優惠動作{nl}	 - 특성 즉시 수련 가능{nl} - 마켓 판매 수수료율 감소(30%{img white_right_arrow 16 16}10%){nl} - 마켓 판매 등록 아이템 개수 10개{nl} - 캐릭터 이동속도 +3{nl} - 최대 버프 적용 개수 증가{nl} - 프리미엄 제스쳐 사용 가능{nl}			
SKILL_20180327_002861	Nexon網咖	넥슨 피시방			
SKILL_20180327_002862	消滅怪物時，獲得經驗值增加30%{nl}市場手續費率20%折扣{nl}增加販賣登錄道具數量{nl}特性可同時修練最多3個技能{nl}移動速度增加3{nl}耐力恢復量增加2倍	몬스터 처치 시 획득 경험치 +30% 증가{nl}마켓 수수료율 20% 할인{nl}판매 등록 아이템 개수 증가{nl}특성 동시 수련 가능 스킬 최대 3개{nl}이동속도 +3 증가{nl}스태미나 회복량 2배 증가			
SKILL_20180327_002863	經驗之書	경험의 서			
SKILL_20180327_002864	消滅怪物時，獲得經驗值增加+30%{nl}耐力恢復量增加2倍	몬스터 처치 시 획득 경험치 +30% 증가{nl}스태미나 회복량 2배 증가			
SKILL_20180327_002865	副本無限制入場	인던 무제한입장			
SKILL_20180327_002866	可以無限制進入副本及委託所任務。	인던 및 의뢰소 미션을 무제한 입장 할 수 있습니다.			
SKILL_20180327_002867	消滅怪物時可獲得經驗值 +150% 增加{nl}耐力恢復量 增加 5倍	몬스터 처치 시 획득 경험치 +150% 증가{nl}스태미나 회복량 5배 증가			
SKILL_20180327_002868	消滅怪物時可獲得經驗值 +300% 增加{nl}耐力恢復量 增加 9倍	몬스터 처치 시 획득 경험치 +300% 증가{nl}스태미나 회복량 9배 증가			
SKILL_20180327_002869	消滅怪物時可獲得經驗值 +50% 增加{nl}耐力恢復量 增加 2倍	몬스터 처치 시 획득 경험치 +50% 증가{nl}스태미나 회복량 2배 증가			
SKILL_20180327_002870	不可獲得野外BOSS魔方	필드 보스 큐브 획득 불가			
SKILL_20180327_002871	獲得了野外BOSS魔方。{nl}此效果維持的期間將排除在魔方獲得排名之外，無法獲得魔方。	필드 보스 큐브를 획득하셨습니다.{nl}해당 효과가 유지되는 동안 큐브 획득 순위에서 제외되어 큐브를 획득하실 수 없습니다.			
SKILL_20180327_002872	製作寒氣彈、火焰彈、電氣彈基本上需要帶有魔力的粉末。{nl}夏頓蓄水區裡有發著紅光的魔力凝聚器。{nl}{nl}魔力凝聚器發出紅光啟動的時候，可以消滅充滿魔氣的怪物，把他們的肉塊放入裡面。	경험치 획득 불가			
SKILL_20180327_002873	這樣凝聚器就會把它加工成帶有魔力的粉末。	해당 효과가 유지되는 동안 팀배틀리그 패널티를 추가로 받습니다.			
SKILL_20180327_002874	滾動雪球Attach 	스노우롤링어태치			
SKILL_20180327_002875	滾動雪球為Attach狀態。	스노우롤링에 Attach되어 있는 상태입니다.			
SKILL_20180327_002876	滾動雪球暫時免疫	스노우롤링일시면역			
SKILL_20180327_002877	該效果維持期間，滾動雪球不會Attach。	해당 효과가 유지되는 동안 스노우롤링에 Attach되지 않습니다..			
SKILL_20180327_002878	磁力暫時免疫	마그네틱포스일시면역			
SKILL_20180327_002879	該效果維持期間，會對因磁力造成的不能移動免疫。	해당 효과가 유지되는 동안 마그네틱포스로 인한 이동불가에 면역이 됩니다.			
SKILL_20180327_002880	聖者束縛暫時免疫	사두결박일시면역			
SKILL_20180327_002881	該效果維持期間，會對因為聖者支配造成的不能移動免疫。	해당 효과가 유지되는 동안 사두 포제션으로 인한 이동불가에 면역이 됩니다.			
SKILL_20180327_002882	獲得的傷害減少	받는 대미지 감소			
SKILL_20180327_002883	PVP 伺服器上所獲得的傷害減少5%。	PVP 서버일경우 받는 대미지가 5% 감소합니다.			
SKILL_20180327_002884	獲得的傷害減少10% 	받는 피해 10% 감소			
SKILL_20180327_002885	觸電	감전			
SKILL_20180327_002886	盾牌	실드			
SKILL_20180327_002887	被施加傷害時，不減少HP而是盾牌體力條的盾牌會減少。{nl}盾牌體力條會顯示自己的最大HP量，{nl}比最大HP還高的盾牌量，會於盾牌體力條上以 x2, x3....顯示。	피해를 입으면 HP 대신 실드 게이지의 실드가 감소합니다.{nl}실드 게이지는 자신의 최대 HP량 만큼 나타내며,{nl}최대 HP보다 높은 실드량은 실드 게이지에 x2, x3....로 표시됩니다.			
SKILL_20180327_002888	增加體力。	체력이 증가됩니다.			
SKILL_20180327_002889	增加精神	정신 증가			
SKILL_20180327_002890	增加精神。	정신이 증가됩니다.			
SKILL_20180327_002891	每2秒就會受到出血傷害。越是不斷的移動，就會受到更多的傷害。	매 2초마다 출혈 피해를 받습니다. 움직이면 움직일수록 더욱 많은 피해를 받게됩니다. 			
SKILL_20180327_002892	經驗值增加：傳說卡片	경험치 증가: 레전드 카드			
SKILL_20180327_002893	經驗值獲得量增加+[1]%	경험치 획득량 +[1]%증가			
SKILL_20180327_002894	經驗值獲得量增加+[2]%	경험치 획득량 +[2]%증가			
SKILL_20180327_002895	經驗值獲得量增加+[3]%	경험치 획득량 +[3]%증가			
SKILL_20180327_002896	經驗值獲得量增加+[4]%	경험치 획득량 +[4]%증가			
SKILL_20180327_002897	經驗值獲得量增加+[5]%	경험치 획득량 +[5]%증가			
SKILL_20180327_002898	經驗值獲得量增加+[6]%	경험치 획득량 +[6]%증가			
SKILL_20180327_002899	經驗值獲得量增加+[7]%	경험치 획득량 +[7]%증가			
SKILL_20180327_002900	經驗值獲得量增加+[8]%	경험치 획득량 +[8]%증가			
SKILL_20180327_002901	經驗值獲得量增加+[9]%	경험치 획득량 +[9]%증가			
SKILL_20180327_002902	經驗值獲得量增加+[10]%	경험치 획득량 +[10]%증가			
SKILL_20180327_002903	守護者	수호자			
SKILL_20180327_002904	物理防禦力和魔法防禦力增加50%，每疊加再額外增加25%。	물리 방어력과 마법 방어력이 50% 증가하며, 중첩 당 25%가 추가적으로 더 증가합니다.			
SKILL_20180327_002905	堅固的皮膚	견고한 피부			
SKILL_20180327_002906	吸收強力怪物的氣息，物理防禦力和魔法防禦力增加100%。	강력한 몬스터의 기운이 흡수되어 물리 방어력과 마법 방어력이 100% 증가합니다.			
SKILL_20180327_002907	安全地帶	안전지대			
SKILL_20180327_002908	不會受到攻擊的狀態	피격받지 않는 상태입니다.			
SKILL_20180327_002909	挑戰者	챌린저			
SKILL_20180327_002910	Rooting機會增加。	루팅 찬스가 증가합니다.			
SKILL_20180327_002911	挑戰結束	도전 종료			
SKILL_20180327_002912	今天不能再參加。	금일은 더이상 참여할 수 없습니다.			
SKILL_20180327_002913	無敵	무적			
SKILL_20180327_002914	超級盔甲	슈퍼아머			
SKILL_20180327_002915	瞬間迴避	순간회피			
SKILL_20180327_002916	透徹的舉報精神	투철한 신고정신			
SKILL_20180327_002917	寵物停車	컴패니언 주차			
SKILL_20180327_002918	武器位置互換	무기 스왑			
SKILL_20180327_002919	* 武器可變更	* 무기 변경 가능			
SKILL_20180327_002920	使用單手劍	한손검 사용			
SKILL_20180327_002921	* 可以裝備[單手劍]系列武器	* [한손검] 계열 무기 착용 가능			
SKILL_20180327_002922	使用雙手劍	양손검 사용			
