QUEST_UNUSED_20180327_000541	尋找傳說[弩箭手轉職]	전설을 찾아서[쿼렐슈터 전직]				
QUEST_UNUSED_20180327_000542	我去把拓印帶回來	탁본을 떠 오겠다고 한다				
QUEST_UNUSED_20180327_000543	瞄準[弓箭手轉職]	겨냥[아처 전직]				
QUEST_UNUSED_20180327_000544	我接受考驗	시험을 받아들이겠다고 한다				
QUEST_UNUSED_20180327_000545	百發百中[遊俠轉職]	백발백중[레인저 전직]				
QUEST_UNUSED_20180327_000546	我去獵捕地心蟲王	리버피드를 잡겠다고 한다				
QUEST_UNUSED_20180327_000547	顏面掃地[弩箭手轉職]	구겨진 체면[쿼렐슈터 전직]				
QUEST_UNUSED_20180327_000548	我去消滅牠	해치우고 오겠다고 한다				
QUEST_UNUSED_20180327_000549	供應陷阱零件[工兵轉職]	함정부품 조달[새퍼 전직]				
QUEST_UNUSED_20180327_000550	懶惰的對手[獵人轉職]	게으른 상대[헌터 전직]				
QUEST_UNUSED_20180327_000551	我願意獵捕米諾牛頭怪	미노타우로스를 사냥하겠다고 한다				
QUEST_UNUSED_20180327_000552	治療藥材[牧師轉職]	치유약 재료[클레릭 전직]				
QUEST_UNUSED_20180327_000553	我再考慮一下	좀 더 생각해 보겠다고 한다				
QUEST_UNUSED_20180327_000554	採集野花花蕊中	야생화 꽃술 채집 중				
QUEST_UNUSED_20180327_000555	回收聖物[聖火祭司轉職]	성물 회수[크리비 전직]				
QUEST_UNUSED_20180327_000556	我願意到市中心街道找回聖物	중심시가에서 성물을 되찾아 오겠다고 한다				
QUEST_UNUSED_20180327_000557	淨化邪惡氣息[聖水祭司轉職]	사악한 기운 정화[프리스트 전직]				
QUEST_UNUSED_20180327_000558	我願意驅魔	퇴마하겠다고 한다				
QUEST_UNUSED_20180327_000559	咒術人偶[邪靈祭司轉職]	주술인형[보코르 전직]				
QUEST_UNUSED_20180327_000560	我願意取回精髓	정수를 구해 오겠다고 한다				
QUEST_UNUSED_20180327_000561	尋找材料[雕刻師轉職]	재료 찾기[딥디르비 전직]				
QUEST_UNUSED_20180327_000562	我願意幫忙取回材料	재료를 구해다 주겠다고 한다				
QUEST_UNUSED_20180327_000563	史學家雷克西波的研究(3)	사학자 렉시퍼의 연구(3)				
QUEST_UNUSED_20180327_000564	移動到下一個碑文所在的地方	다음 비문이 있는 곳으로 이동한다				
QUEST_UNUSED_20180327_000565	軍官琉達斯的委託	장교 류다스의 부탁				
QUEST_UNUSED_20180327_000566	巨大變異植物的來歷	거대한 변이 식물의 정체				
QUEST_UNUSED_20180327_000567	會去看一下	살펴보겠다고 한다				
QUEST_UNUSED_20180327_000568	別在意	신경쓰지 말라고 한다				
QUEST_UNUSED_20180327_000569	治療師之路[牧師轉職](1)	치유사의 길[클레릭 전직](1)				
QUEST_UNUSED_20180327_000570	我願意去找百夫長大師	센츄리온 마스터에게 가 보겠다고 한다				
QUEST_UNUSED_20180327_000571	太遠了	너무 멀다고 한다				
QUEST_UNUSED_20180327_000572	治療師之路[牧師轉職](2)	치유사의 길[클레릭 전직](2)				
QUEST_UNUSED_20180327_000573	我願意採集尼扣堤亞	니코티아를 채집하겠다고 한다				
QUEST_UNUSED_20180327_000574	我要直接回去	그냥 돌아가겠다고 한다				
QUEST_UNUSED_20180327_000575	治療師之路[牧師轉職](3)	치유사의 길[클레릭 전직](3)				
QUEST_UNUSED_20180327_000576	永恆的膜拜[聖火祭司轉職](1)	영원한 경배[크리비 전직](1)				
QUEST_UNUSED_20180327_000577	我願意前往參拜聖地	성지순례를 떠나겠다고 한다				
QUEST_UNUSED_20180327_000578	永恆的膜拜[聖火祭司轉職](2)	영원한 경배[크리비 전직](2)				
QUEST_UNUSED_20180327_000579	我願意消滅怪物	몬스터를 처치해 주겠다고 한다				
QUEST_UNUSED_20180327_000580	永恆的膜拜[聖火祭司轉職](3)	영원한 경배[크리비 전직](3)				
QUEST_UNUSED_20180327_000581	我願意馬上前往佩迪米安	이제 페디미안으로 떠나겠다고 한다				
QUEST_UNUSED_20180327_000582	我想再待一下	잠시만 머무르겠다고 한다				
QUEST_UNUSED_20180327_000583	無盡的淨化[聖水祭司轉職]	끊임없는 정화[프리스트 전직]				
QUEST_UNUSED_20180327_000584	我願意去淨化邪惡氣息	사악한 기운을 정화하러 가겠다고 한다				
QUEST_UNUSED_20180327_000585	法師們的活動[法師轉職]	위저드들의 활동[위저드 전직]				
QUEST_UNUSED_20180327_000586	我接受考驗	시험에 응하겠다고 한다				
QUEST_UNUSED_20180327_000587	烈焰法師們的活動[烈焰法師轉職]	파이로맨서들의 활동[파이로맨서 전직]				
QUEST_UNUSED_20180327_000588	我願意消滅波亞塔	포아타를 처치하고 오겠다고 한다				
QUEST_UNUSED_20180327_000589	寒冰法師們的活動[寒冰法師轉職]	크리오맨서들의 활동[크리오맨서 전직]				
QUEST_UNUSED_20180327_000590	我願意消滅蘑菇卡利亞	머슈카리아를 처치하고 오겠다고 한다				
QUEST_UNUSED_20180327_000591	好像很危險	위험할 것 같다고 한다				
QUEST_UNUSED_20180327_000592	實戰般的訓練[劍士轉職]	훈련은 실전처럼[소드맨 전직]				
QUEST_UNUSED_20180327_000593	我會消滅鬼眼蜘蛛	허니핀을 처치하러 가겠다고 한다				
QUEST_UNUSED_20180327_000594	合理的代價[輕裝步兵轉職]	합당한 대가[펠타스타 전직]				
QUEST_UNUSED_20180327_000595	經驗就是資產[高地戰士轉職]	경험이 곧 자산[하이랜더 전직]				
QUEST_UNUSED_20180327_000596	詢問累積好經驗的方法。	좋은 경험을 쌓는 방법에 대해 묻는다				
QUEST_UNUSED_20180327_000597	不同意	동의하지 않는다				
QUEST_UNUSED_20180327_000598	可靠的[重裝步兵轉職]	의지할 수 있는[하플라이트 전직]				
QUEST_UNUSED_20180327_000599	解決問題[野蠻人轉職]	문제를 해결[바바리안 전직]				
QUEST_UNUSED_20180327_000600	詢問我要付出什麼代價。	어떤 것으로 대가를 치뤄야 하는 지 묻는다				
QUEST_UNUSED_20180327_000601	密室的秘室	밀실의 비밀				
QUEST_UNUSED_20180327_000602	我會接受打賭。	내기에 응하겠다고 한다				
QUEST_UNUSED_20180327_000603	接受試驗。	시험을 받아 들인다				
QUEST_UNUSED_20180327_000604	好奇心承認	호기심의 긍정				
QUEST_UNUSED_20180327_000605	我會幫忙。	해주겠다고 한다				
QUEST_UNUSED_20180327_000606	完成法師的任務[法師轉職]	위저드의 임무 완수[위저드 전직]				
QUEST_UNUSED_20180327_000607	我會消滅鋼鐵巴溫	아이언바움을 해치우고 오겠다고 한다				
QUEST_UNUSED_20180327_000608	我以後再來	나중에 다시 찾아온다고 한다				
QUEST_UNUSED_20180327_000609	完成烈焰法師的任務[烈焰法師轉職]	파이로맨서의 임무 완수[파이로맨서 전직]				
QUEST_UNUSED_20180327_000610	完成寒冰法師的任務[寒冰法師轉職]	크리오맨서의 임무 완수[크리오맨서 전직]				
QUEST_UNUSED_20180327_000611	完成念力法師的任務[念力法師轉職]	사이코키노의 임무 완수[사이코키노 전직]				
QUEST_UNUSED_20180327_000612	我會替你進行委託	의뢰를 대신 해주겠다고 한다				
QUEST_UNUSED_20180327_000613	完成鎖鏈法師的任務[鎖鏈法師轉職]	링커의 임무 완수[링커 전직]				
QUEST_UNUSED_20180327_000614	我會消滅狼人	웨어울프를 해치우고 오겠다고 한다				
QUEST_UNUSED_20180327_000615	薛魯那斯高原的碑文	쉬르나스 고원의 비문				
QUEST_UNUSED_20180327_000616	迪基內岔路左邊的碑文	디키네 갈림길 왼쪽의 비문				
QUEST_UNUSED_20180327_000617	倒下傭兵的屍體	쓰러져 있는 용병의 시신				
QUEST_UNUSED_20180327_000618	為大體祈禱	시신의 명복을 비는 중				
QUEST_UNUSED_20180327_000619	為死者祈禱	명복을 비는 중				
QUEST_UNUSED_20180327_000620	為死去的士兵祈福	죽은 병사의 명복을 빌어 주었습니다!				
QUEST_UNUSED_20180327_000621	啟用伽德克的祭壇	체데크의 제단 활성화				
QUEST_UNUSED_20180327_000622	貓頭鷹倒下的緣由	부엉이가 쓰러진 사연				
QUEST_UNUSED_20180327_000623	永無止盡的嘴饞(4)	끝없는 식탐(4)				
QUEST_UNUSED_20180327_000624	大餓鬼路的糧食堆(1)	큰아귀 길의 식량더미(1)				
QUEST_UNUSED_20180327_000625	挖掘中	헤쳐보는 중				
QUEST_UNUSED_20180327_000626	大餓鬼路的糧食堆(2)	큰아귀 길의 식량더미(2)				
QUEST_UNUSED_20180327_000627	大餓鬼路的糧食堆(3)	큰아귀 길의 식량더미(3)				
QUEST_UNUSED_20180327_000628	大餓鬼路的糧食堆(4)	큰아귀 길의 식량더미(4)				
QUEST_UNUSED_20180327_000629	挖掘中	파 헤치는 중				
QUEST_UNUSED_20180327_000630	來朝聖的理由	순례를 온 이유				
QUEST_UNUSED_20180327_000631	為了空間的移動(1)	공간의 이동을 위해(1)				
QUEST_UNUSED_20180327_000632	消滅擋住去路的怪物	길을 막고있는 몬스터 처치				
QUEST_UNUSED_20180327_000633	消滅擋路的怪物！	길을 막고있는 몬스터 처치!				
QUEST_UNUSED_20180327_000634	成功消滅擋路的怪物！	길을 막고있는 몬스터 처치 완료!				
QUEST_UNUSED_20180327_000635	貓頭鷹雕像的緣由	부엉이 조각상의 사연				
QUEST_UNUSED_20180327_000636	怪物出現在碎裂的貓頭鷹雕像附近！	부서진 부엉이 조각상 주변에 몬스터가 나타났습니다!				
QUEST_UNUSED_20180327_000637	貓頭鷹雕像的痕跡	부엉이 조각상의 흔적				
QUEST_UNUSED_20180327_000638	雕像倒下的理由	조각상이 쓰러진 이유				
QUEST_UNUSED_20180327_000639	砸碎貓頭鷹雕像的犯人蘑菇沃特現身了！	부엉이 조각상을 부순 범인인 머쉬워트가 나타났습니다!				
QUEST_UNUSED_20180327_000640	貓頭鷹雕像的安息	부엉이 조각상의 안식				
QUEST_UNUSED_20180327_000641	火一點怪物就突然湧入！{nl}先趕走怪物然後再重新點火看看吧！	불을 붙이려 하자 갑자기 몬스터들이 몰려들었습니다!{nl}일단 이들을 물리치고 다시 불을 붙여 봅시다!				
QUEST_UNUSED_20180327_000642	已燒掉貓頭鷹雕像！	부엉이 조각상을 잘 태워 주었습니다!				
QUEST_UNUSED_20180327_000643	貓頭鷹雕像的火葬	부엉이 조각상 화장				
QUEST_UNUSED_20180327_000644	點火燃燒中	불 불이는 중				
QUEST_UNUSED_20180327_000645	守著雕像堆的火並消滅怪物！	조각상 더미의 불을 지키면서 몬스터를 모두 처치하세요!				
QUEST_UNUSED_20180327_000646	梅伊班的裝置(2)	메이번의 장치(2)				
QUEST_UNUSED_20180327_000647	拒絕	거부				
QUEST_UNUSED_20180327_000648	被封印的門	봉인된 문				
QUEST_UNUSED_20180327_000649	保管室可疑的秘密裝置	보관실의 수상한 비밀 장치				
QUEST_UNUSED_20180327_000650	囚犯的信件(2)	죄수의 편지(2)				
QUEST_UNUSED_20180327_000651	外城壁核心回收作戰(1)	외성벽 코어 회수 작전(1)				
QUEST_UNUSED_20180327_000652	正在和其他奎波爾們說調查的內容	다른 큐폴들과 조사한 내용 이야기 중				
QUEST_UNUSED_20180327_000653	怪物們好像非常具威脅性的樣子	몬스터들이 굉장히 위협적인 모양이라고 한다				
QUEST_UNUSED_20180327_000654	一點也不危險	별로 위험하지 않다고 한다				
QUEST_UNUSED_20180327_000655	外城壁的證據保存	외성벽의 증거 보존				
QUEST_UNUSED_20180327_000656	在那之前一起逃吧	그전에 도망가자고 한다				
QUEST_UNUSED_20180327_000657	看不見的話就無法讀。	보이지 않으면 읽을 수 없어				
QUEST_UNUSED_20180327_000658	收集聖物(4)	성물 수집(4)				
QUEST_UNUSED_20180327_000659	我會去挖掘。	발굴해 오겠다고 한다				
QUEST_UNUSED_20180327_000660	聖物挖掘中	성물 발굴 중				
QUEST_UNUSED_20180327_000661	已發現聖物！	성물을 발견 했습니다!				
QUEST_UNUSED_20180327_000662	解毒劑(2)	해독제(2)				
QUEST_UNUSED_20180327_000663	解決問題	문제 해결				
QUEST_UNUSED_20180327_000664	說明緣由	사정을 말해준다				
QUEST_UNUSED_20180327_000665	路易茲的農耕地(3)	루이즈의 농경지(3)				
QUEST_UNUSED_20180327_000666	回收修女院記錄物	수녀원 기록물 회수				
QUEST_UNUSED_20180327_000667	湖水的拉沛內	호수의 라페네				
QUEST_UNUSED_20180327_000668	直到最後一隻	마지막 한 마리까지				
QUEST_UNUSED_20180327_000669	我會努力看看。	노력해 보겠다고 한다.				
QUEST_UNUSED_20180327_000670	聽說那傢伙難搞所以我會拒絕。	아무래도 그런 녀석은 벅차다며 거절한다.				
QUEST_UNUSED_20180327_000671	確認委託石	의뢰석 확인				
QUEST_UNUSED_20180327_000672	請確認魔法協會的委託石。	마법협회의 의뢰석을 확인해 보세요.				
QUEST_UNUSED_20180327_000673	獲得怪物標本	몬스터 표본 획득				
QUEST_UNUSED_20180327_000674	魔法協會的委託石為了怪物研究，請求收集怪物的標本。請消滅周圍的怪物，並從怪物那裡收集可以獲得的部位。	마법 협회의 의뢰석은 몬스터 연구를 위해 몬스터의 표본을 수집해 달라는 내용이었습니다. 주변의 몬스터를 처치하여 몬스터에게서 얻을 수 있는 부위들을 수집해 보세요.				
QUEST_UNUSED_20180327_000675	向委託石報告	의뢰석에 보고				
QUEST_UNUSED_20180327_000676	這程度，應該已經充份收集怪物的標本了。請回去到委託石那吧。	이 정도면 몬스터의 표본을 충분히 수집한 것 같습니다. 의뢰석에 가져가세요.				
QUEST_UNUSED_20180327_000677	和騎士團長烏斯卡交談	기사단장 우스카와 대화				
QUEST_UNUSED_20180327_000678	騎士團長烏斯卡夢見女神，並且在尋找來柯拉佩達的人。請和騎士團長烏斯卡談論啟示之夢的事情。	기사단장 우스카가 여신의 꿈을 꾸고 클라페다로 온 사람들을 찾는다고 합니다. 기사단장 우스카를 만나 계시의 꿈에 대해 이야기 하세요.				
QUEST_UNUSED_20180327_000679	騎士團長烏斯卡夢見女神，並且在尋找來柯拉佩達的人。請和騎士團長烏斯卡談論啟示之夢的事情。	기사단장 우스카가 여신의 꿈을 꾸고 클라페다로 온 사람들을 찾는다고 합니다. 기사단장 우스카를 만나 계시의 꿈에 대해 이야기하세요.				
QUEST_UNUSED_20180327_000680	準備好的話，依照女神在主教夢中的指示，在前往水晶礦山之前請再和騎士團長烏斯卡進行交談。	준비가 되면, 여신이 주교의 꿈에서 말한대로 수정광산으로 가기 위해 기사단장 우스카와 다시 이야기하세요.				
QUEST_UNUSED_20180327_000681	和阿拉斯交談	아라스와 대화				
QUEST_UNUSED_20180327_000682	將目擊布貝鬥士的事情告訴阿拉斯。	부베 투사를 목격한 것에 대해 아라스와 대화해 보세요.				
QUEST_UNUSED_20180327_000683	探索布貝鬥士	부베 투사 탐색				
QUEST_UNUSED_20180327_000684	要當作包含在水晶礦山約定當中的條件一併處理嗎？ 總之，就去確認布貝鬥士的數量吧。	수정광산의 약속에 포함된 일로 쳐 주는 걸까요? 어쨌든 부베 투사가 얼마나 있는지 직접 확인 해 봅시다.				
QUEST_UNUSED_20180327_000685	回去和阿拉斯交談	아라스에게 돌아가 대화				
QUEST_UNUSED_20180327_000686	布貝鬥士好像只有一隻而已。回去告訴阿拉斯看見布貝鬥士的事情。	부베 투사는 그 한 마리가 전부인 것 같습니다. 아라스에게 돌아가 부베 투사를 목격한 것을 알려주세요.				
QUEST_UNUSED_20180327_000687	消滅布貝鬥士的部下	부베 투사의 부하 처치				
QUEST_UNUSED_20180327_000688	利用營火燒毀研究日誌	연구 일지 모닥불에 소각				
QUEST_UNUSED_20180327_000689	巴奇斯已經對生前的研究沒有眷戀了。請用火焚燒他的研究，藉此安慰他。	바키스는 이제 생전의 연구에 미련이 없어 보입니다. 그의 연구를 한데 모아 잘 태워 그를 위로해 주세요.				
QUEST_UNUSED_20180327_000690	燒毀所有日誌，藉此撫慰他的靈魂。試著和探險家巴奇斯的靈魂交談。	일지를 모두 태워 그의 넋을 달래 주었습니다. 탐험가 바키스의 영혼과 대화해 보세요.				
QUEST_UNUSED_20180327_000691	與野蠻人大師對話	바바리안 마스터와 대화				
QUEST_UNUSED_20180327_000692	請去尋找夏奧雷伊東邊森林的野蠻人大師。	샤울레이 동쪽 숲에 있는 바바리안 마스터를 찾아가세요.				
QUEST_UNUSED_20180327_000693	藉由與野蠻人大師決鬥得到肯定	바바리안 마스터와 전투로 인정받기				
QUEST_UNUSED_20180327_000694	野蠻人大師說可透過劍鋒相對得到肯定。請和野蠻人大師戰鬥並贏得勝利來證明自己！	바바리안 마스터는 검과 검을 맞댐으로써 인정받을 수 있다고 합니다. 바바리안 마스터와 싸워 이겨서 스스로를 증명하세요!				
QUEST_UNUSED_20180327_000695	好像得到野蠻人大師的肯定了。請再次與野蠻人大師對話。	바바리안 마스터의 인정을 받은 것 같습니다. 바바리안 마스터와 다시 대화해 보세요.				
QUEST_UNUSED_20180327_000696	野蠻人的肯定	바바리안의 인정				
QUEST_UNUSED_20180327_000697	和重裝步兵次級大師對話	하플라이트 서브 마스터와 대화				
QUEST_UNUSED_20180327_000698	請去找夏奧雷伊西邊森林的重裝步兵次級大師。	샤울레이 서쪽 숲에 있는 하플라이트 서브 마스터를 찾아가세요.				
QUEST_UNUSED_20180327_000699	證明你有強烈的決心	강한 마음가짐에 대한 다짐을 증명하기				
QUEST_UNUSED_20180327_000700	首先越過夏奧雷伊礦山村莊，經過斯拉屋塔斯峽谷和凱利高原，進入泰內聖堂。 為了證明你變強的決心，請到泰內聖堂地下1層取得葛利查頓的皮革，地上1層取得卡露克的獠牙，然後到地上2層取得伊諾溫的黑粉給我。	먼저 샤울레이 광산 마을 너머의 스라우타스 협곡을 지나 겔리 고원을 거쳐 테넷 성당 안으로 진입하세요. 그 다음 강해지고자 하는 다짐의 증명을 위해 테넷 성당 지하 1층의 글리자돈의 가죽, 지상 1층의 갈록의 송곳니, 지상 2층의 이노움의 검은가루를 구해 오세요.				
QUEST_UNUSED_20180327_000701	證明想變強的決心所需的材料已經全部收集到了。請回去找重裝步兵次級大師。	강해지고자 하는 마음가짐의 증명에 필요한 재료를 모두 모았습니다. 하플라이트 서브 마스터에게 돌아가 보세요.				
QUEST_UNUSED_20180327_000702	收集%s	%s 수집				
QUEST_UNUSED_20180327_000703	與念力法師次級大師對話	사이코키노 서브 마스터와 대화				
QUEST_UNUSED_20180327_000704	請去找夏奧雷伊礦山村莊的念力法師次級大師。	샤울레이 광산 마을에 있는 사이코키노 서브 마스터를 찾아가세요.				
QUEST_UNUSED_20180327_000705	在泰內聖堂地下1層收集死亡魔特斯的尾針	테넷 성당 지하 1층에서 데스모두스의 꼬리침 수집				
QUEST_UNUSED_20180327_000706	念力法師大師勸你如果對這領域很有興趣的話，要不要先當他的助手。先幫念力法師大師帶來他所需要的荊棘心山溝的梅修花怪身上的花蕊。	사이코키노 서브 마스터는 이 분야에 관심이 있다면 잠시 자신의 조수가 되어 보는 것을 권했습니다. 스라우타스 협곡을 지나 겔리 고원을 거쳐 테넷 성당 지하 1층까지 가세요. 그 다음 사이코키노 서브 마스터가 필요로 하는 데스모두스의 꼬리침을 구해 오세요.				
QUEST_UNUSED_20180327_000707	轉交給念力法師次級大師	사이코키노 서브 마스터에게 전달				
QUEST_UNUSED_20180327_000708	已取得足夠的死亡魔特斯的尾針。請回去交給念力法師次級大師。	데스모두스의 꼬리침을 충분히 구했습니다. 사이코키노 서브 마스터에게 돌아가 전해 주세요.				
QUEST_UNUSED_20180327_000709	世上沒有的書[鎖鏈法師轉職]	세상에 없던 책[링커 전직]				
QUEST_UNUSED_20180327_000710	和鎖鏈法師次級大師對話。	링커 서브 마스터와 대화				
QUEST_UNUSED_20180327_000711	請去找夏奧雷伊礦山村莊的鎖鏈法師次級大師。	샤울레이 광산 마을에 있는 링커 서브 마스터를 찾아가세요.				
QUEST_UNUSED_20180327_000712	收集考驗所需的材料	시험을 위한 재료 수집				
QUEST_UNUSED_20180327_000713	鎖鏈法師次級大師非常著重敞開人心的鎖鏈法師的天賦。看出鎖鏈法師的天賦需要經過考驗，請在泰內聖堂地上1層把考驗所需的寇利羅斯之核與卡露克的血帶回。	링커 서브 마스터는 사람의 마음을 여는 링커의 자질을 굉장히 강조하고 있습니다. 우선 스라우타스 협곡을 지나 겔리 고원을 거쳐 테넷 성당까지 진입하세요. 그 후 링커의 자질을 알아보는 시험에 필요한 코릴러스의 핵과 갈록의 피를 테넷 성당 지상 1층에서 구해 오세요.				
QUEST_UNUSED_20180327_000714	轉交材料給鎖鏈法師次級大師	링커 서브 마스터에게 재료 전달				
QUEST_UNUSED_20180327_000715	已收集到考驗所需的所有材料了。請把材料轉交給鎖鏈法師次級大師。	시험에 필요한 모든 재료를 구했습니다. 링커 서브 마스터에게 재료를 전달해 주세요.				
QUEST_UNUSED_20180327_000716	寇利羅斯之核	코릴러스의 핵				
QUEST_UNUSED_20180327_000717	卡露克的血	갈록의 피				
QUEST_UNUSED_20180327_000718	為了取得弩箭手想要的書的情報，請去找夏奧雷伊東邊森林的工兵大師。	쿼렐슈터가 찾는 책의 정보를 위해 샤울레이 동쪽 숲의 새퍼 마스터를 찾아가세요.				
QUEST_UNUSED_20180327_000719	在史爾特凱拉森林尋找地圖	시르드겔라 숲에서 지도 찾기				
QUEST_UNUSED_20180327_000720	工兵大師聽說有人在史爾特凱拉森林發現奇怪的地圖。請前往史爾特凱拉森林尋找地圖。	새퍼 마스터는 시르드겔라 숲에 이상한 지도가 발견됬다는 이야기를 들었다고 합니다. 시르드겔라 숲으로 가서 지도를 찾아 보세요.				
QUEST_UNUSED_20180327_000721	把地圖交給弩箭手大師	쿼렐슈터 마스터에게 지도 전달				
QUEST_UNUSED_20180327_000722	這好像是工兵大師所說的地圖。請回去找弩箭手大師。	이것이 새퍼 마스터가 말한 지도인 것 같습니다. 쿼렐슈터 마스터에게 돌아가세요.				
QUEST_UNUSED_20180327_000723	向米諾牛頭怪取得%s	미노타우로스에게서 %s 획득				
QUEST_UNUSED_20180327_000724	佩迪米安的補給者[弓箭手轉職]	페디미안의 보완자[아처 전직]				
QUEST_UNUSED_20180327_000725	請去找柯拉佩達的弓箭手大師對話。	클라페다에 있는 아처 마스터를 찾아 대화해 보세요.				
QUEST_UNUSED_20180327_000726	已選擇弓箭手的路。請找柯拉佩達的弓箭手大師對話。	아처의 길을 선택하였습니다. 클라페다에 있는 아처 마스터를 찾아 대화해 보세요.				
QUEST_UNUSED_20180327_000727	與圓盾劍士大師對話	로델레로 마스터와 대화				
QUEST_UNUSED_20180327_000728	弓箭手大師著重助人的重要性。請去找佩迪米安的圓盾劍士大師，詢問有沒有能幫忙的事。	아처 마스터는 남을 돕는 일에 대한 중요성을 강조하고 있습니다. 페디미안의 로델레로 마스터를 찾아 도울 일이 없는지 물어 보세요.				
QUEST_UNUSED_20180327_000729	消滅魔法師之塔3層的巨大怪物	마법사의 탑 3층의 거대한 몬스터 처치				
QUEST_UNUSED_20180327_000730	圓盾劍士說重建佩迪米安方面人手不足，怪物卻從魔法師之塔傾洩而出，實在很擔心。請打倒魔法師之塔3層的巨大怪物作為警告。	로델레로는 페디미안의 재건에도 일손이 부족한데 마법사의 탑에서 몬스터가 쏟아져 나오고 있는 것이 걱정이라고 합니다. 경고의 의미로 마법사의 탑 3층의 거대한 몬스터를 잡으세요.				
QUEST_UNUSED_20180327_000731	向圓盾劍士大師報告	로델레로 마스터에게 보고				
QUEST_UNUSED_20180327_000732	已成功打倒魔法師之塔3層的米諾牛頭怪。請回去向圓盾劍士大師報告。	마법사의 탑 3층의 미노타우로스를 잡는 데에 성공했습니다. 로델레로 마스터에게 돌아가 보고하세요.				
QUEST_UNUSED_20180327_000733	向弓箭手大師報告	아처 마스터에게 보고				
QUEST_UNUSED_20180327_000734	已出色地幫助圓盾劍士大師。向回去向弓箭手大師報告。	로델레로 마스터의 일을 훌륭히 도왔습니다. 아처 마스터에게 돌아가 보고하세요.				
QUEST_UNUSED_20180327_000735	佩迪米安的守護者[法師轉職]	페디미안의 수호자[위저드 전직]				
QUEST_UNUSED_20180327_000736	法師大師最重視努力。請在魔法師之塔收集法師大師想要的畢拉空的碎片跟紅色礦石龜的外殼碎片吧！	위저드 마스터는 무엇보다도 노력을 가장 중요시 여긴다고 합니다. 마법사의 탑에서 위저드 마스터가 원하는 재료인 피라콘의 조각과 붉은 인프로 락터 껍질 조각을 모아 주세요.				
QUEST_UNUSED_20180327_000737	紅色礦石龜的外殼碎片	붉은 인프로 락터 껍질 조각				
QUEST_UNUSED_20180327_000738	法師大師的試驗好像不只這個。請再次與法師大師對話。	위저드 마스터의 시험은 이것이 전부가 아닌 것 같습니다. 위저드 마스터와 다시 대화해 보세요.				
QUEST_UNUSED_20180327_000739	在佩迪米安各處使用法師大師的資料累積用卷軸	위저드 마스터의 자료 축적용 스크롤을 페디미안 곳곳에 사용				
QUEST_UNUSED_20180327_000740	法師大師為了研究防禦體系，也打算收集佩迪米安的資料。請幫助法師大師，前往標示在佩迪米安地圖上的地點使用資料累積用卷軸。	위저드 마스터는 방어 체계 연구를 위해 페디미안의 자료도 수집하려고 합니다. 위저드 마스터를 도와 페디미안의 지도에 표시된 곳으로 가서 자료 축적용 스크롤을 사용해 주세요.				
QUEST_UNUSED_20180327_000741	到柯拉佩達和牧師大師對話。	클라페다에 있는 클레릭 마스터와 대화하세요.				
QUEST_UNUSED_20180327_000742	使用回復為人們治療	힐을 사용해 사람들을 치료				
QUEST_UNUSED_20180327_000743	牧師大師說你最好進行為人治療的服務。請使用自己或隊員擁有的回復技能為其他玩家治療。	클레릭 마스터는 남을 치료하는 봉사를 하는 것이 좋겠다고 합니다. 자신 혹은 파티원이 가진 힐 스킬로 다른 유저들을 치료하세요.				
QUEST_UNUSED_20180327_000744	全區域	전 지역				
QUEST_UNUSED_20180327_000745	已治療許多人。請回去向牧師大師報告。	많은 사람들을 치료해 주었습니다. 클레릭 마스터에게 돌아가 보고하세요.				
QUEST_UNUSED_20180327_000746	與巫師大師對話	소서러 마스터와 대화				
QUEST_UNUSED_20180327_000747	請去找佩迪米安的巫師大師。	페디미안의 소서러 마스터에게 찾아가세요.				
QUEST_UNUSED_20180327_000748	在魔法對決中戰勝巫師大師	소서러 마스터와 마법 대련에서 승리				
QUEST_UNUSED_20180327_000749	巫師大師說必須在魔法對決中戰勝自己才願意教你魔法。請在佩迪米安空地廣場中和巫師大師對決並獲得勝利。	소서러 마스터는 자신과의 마법 대련에서 승리해야 마법을 가르쳐 주겠다고 합니다. 페디미안 공터 광장에서 소서러 마스터와 대련하여 승리하세요.				
QUEST_UNUSED_20180327_000750	已在對決中戰勝巫師大師。請和巫師大師對話。	소서러 마스터와의 대련에서 승리하였습니다. 소서러 마스터와 대화해 보세요.				
QUEST_UNUSED_20180327_000751	巫師的認同	소서러의 인정				
QUEST_UNUSED_20180327_000752	與死靈法師大師對話	네크로맨서 마스터와 대화				
QUEST_UNUSED_20180327_000753	到佩迪米安和死靈法師大師對話。	페디미안에 있는 네크로맨서 마스터와 대화하세요.				
QUEST_UNUSED_20180327_000754	與死靈法師大師戰鬥	네크로맨서 마스터와 전투				
QUEST_UNUSED_20180327_000755	死靈法師大師說你必須擁有強韌的靈魂。請和死靈法師大師對決並取得勝利。	네크로맨서 마스터는 영혼이 강인한 사람이어야 한다고 합니다. 네크로맨서 마스터와 대련하여 승리하세요.				
QUEST_UNUSED_20180327_000756	在對決中戰勝了死靈法師大師，和死靈法師大師對話。	네크로맨서 마스터와의 대련에서 승리하였습니다. 네크로맨서 마스터와 대화하세요.				
QUEST_UNUSED_20180327_000757	死靈法師的認同	네크로맨서의 인정				
