QUEST_JOBSTEP_20150323_002360	已完成任務。請回去向輕裝步兵大師報告。	임무를 완수했습니다. 펠타스타 마스터에게 돌아가 보고하세요.				
QUEST_JOBSTEP_20150323_002361	請在泰內花園的怪物附近設置火甕並收集火之氣息。	테넷 화원에 있는 몬스터 근처에서 불의 항아리를 설치하여 불의 기운을 모아 주세요.				
QUEST_JOBSTEP_20150323_002362	消滅貝雅山谷的畢托爾	베야 골짜기의 비토우 처치				
QUEST_JOBSTEP_20150323_002363	劍士大師希望獲得覺悟。請消滅賽堤尼山溝的畢托爾，並從劍士大師的一番話中覺醒。	소드맨 마스터는 깨닳음을 얻길 원하고 있습니다. 셉티니 골의 비토우를 처치하면서 소드맨 마스터가 한 말의 의미를 깨닫고 오세요.				
QUEST_JOBSTEP_20150323_002364	消滅畢托爾	비토우 처지	QUEST_JOBSTEP_20150323_002333	消滅%s	%s 처치	
QUEST_JOBSTEP_20150323_002365	法師大師想要的材料就是泰內聖堂地下1層的葛利查頓的骨頭、地上1層的卡露克的毛、地上2層的伊諾溫的破片，收集然後交給莫厄。	위저드 마스터가 원하는 재료인 테넷 성당 지하 1층의 글리자돈의 뼈, 지상 1층의 갈록의 털, 지상 2층의 이노움의 파편을 모아다 주세요.				
QUEST_JOBSTEP_20150323_002366	在關口路收集魔族的精髓	관문로에서 마족의 정수 수집				
QUEST_JOBSTEP_20150323_002367	念力法師會幫助你發覺自己的超能力，而相對的代價就是協助他取得魔族的精髓。請消滅關口路的米諾牛頭怪與死靈查普利並獲取魔族的精髓。	사이코키노는 초능력이 발현되는 것을 도와줄 테니 그 댓가로 마족의 정수를 원하고 있습니다. 관문로에 있는 미노타우로스와 채퍼리션을 처치하여 마족의 정수를 얻으세요.				
QUEST_JOBSTEP_20150323_002368	在史爾特凱拉森林尋找地圖	시르드겔라 숲에서 지도 찾기				
QUEST_JOBSTEP_20150323_002369	工兵大師聽說有人在史爾特凱拉森林發現奇怪的地圖。請前往史爾特凱拉森林尋找地圖。	새퍼 마스터는 시르드겔라 숲에 이상한 지도가 발견됬다는 이야기를 들었다고 합니다. 시르드겔라 숲으로 가서 지도를 찾아 보세요.				
QUEST_JOBSTEP_20150323_002370	尋訪聖者大師	사두 마스터를 찾아가기				
QUEST_JOBSTEP_20150323_002371	遊俠大師要你幫忙尋找艾保尼風的蹤跡。請向阿克梅斯山脊的聖者大師打聽有關艾保尼風的情報。	레인저 마스터는 에보니폰의 흔적을 찾는 것을 도와달라고 합니다. 아크멘스 능선의 사두 마스터에게 에보니폰에 대한 정보를 들으세요.				
QUEST_JOBSTEP_20150323_002372	與元素使大師對話	엘리멘탈리스트 마스터와 대화				
QUEST_JOBSTEP_20150323_002373	聖者大師說他看到很像艾保尼風的男人與元素使大師談話。請去找元素使大師，打聽有關艾保尼風的情報。	사두 마스터는 에보니폰으로 추정되는 남자가 엘리멘탈리스트 마스터와 이야기 하는 것을 보았다고 합니다. 엘리멘탈리스트 마스터를 찾아가 에보니폰에 대한 정보를 들으세요.				
QUEST_JOBSTEP_20150323_002374	元素使大師說他記得那個散發奇特香味的男人。請和元素使大師談論有關那個男人的行蹤。	엘리멘탈리스트 마스터는 특이한 향을 풍기는 남자를 기억하고 있다고 합니다. 그 남자의 행방에 대해 엘리멘탈리스트 마스터와 대화해 보세요.				
QUEST_JOBSTEP_20150323_002375	在史爾特凱拉森林尋找艾保尼風的蹤跡	시르드겔라 숲에서 에보니폰 흔적 찾기				
QUEST_JOBSTEP_20150323_002376	元素使大師說那個很像艾保尼風的男人在找材料，於是便把可能有那種材料的地方告訴他了。請在史爾特凱拉森林尋找艾保尼風的蹤跡。	엘리멘탈리스트 마스터는 에보니폰으로 추정되는 남자에게 남자가 찾는 재료가 있을 만한 곳을 가르쳐 주었다고 합니다. 시르드겔라 숲에서 에보니폰의 흔적을 찾아 보세요.				
QUEST_JOBSTEP_20150323_002377	只在史爾特凱拉森林找到艾保尼風的衣服碎片。請回去找遊俠大師。	시르드겔라 숲에서는 에보니폰의 옷조각밖에 찾을 수 없었습니다. 레인저 마스터에게 돌아가 보세요.				
QUEST_JOBSTEP_20150323_002378	吞吐利亞的易燃汁液	톤투리아의 잘 타는 즙				
QUEST_JOBSTEP_20150323_002379	工兵大師如果你幫助他完成試驗的話，大師就協助你成為工兵。首先請收集札卡里耶爾交叉路那裏吞吐利亞的易燃汁液。	새퍼 마스터는 자신의 실험을 도와 준다면 새퍼가 되는 것을 도와 주겠다고 합니다. 먼저 자카리엘 교차로에서 톤투리아의 잘 타는 즙을 수집해 오세요.				
QUEST_JOBSTEP_20150323_002380	交給工兵大師	새퍼 마스터에게 전달				
QUEST_JOBSTEP_20150323_002381	已把吞吐利亞的易燃汁液全部收集到手。請交給工兵大師。	톤투리아의 잘 타는 즙을 모두 모았습니다. 새퍼 마스터에게 전달해 주세요.				
QUEST_JOBSTEP_20150323_002382	請去找夏奧雷伊西邊森林的雕刻家泰斯拉。	샤울레이 서쪽 숲에 있는 조각가 테슬라를 찾아 가세요.				
QUEST_JOBSTEP_20150323_002383	到史爾特凱拉森林尋找道具商人的父親	시르드겔라 숲에서 도구상인의 아버지 찾기				
QUEST_JOBSTEP_20150323_002384	道具商人提供給你貓咪的特殊飼料的代價就是請協助他尋找父親的蹤跡。請前往史爾特凱拉森林拜訪道具商人的父親。	도구상인은 고양이를 꼬드길 특별한 먹이를 넘겨주는 댓가로 자신의 아버지의 흔적을 찾아 달라고 부탁하였습니다. 시르드겔라 숲에서 도구상인의 아버지를 찾아 주세요.				
QUEST_JOBSTEP_20150323_002385	請去找柯拉佩達的烈焰法師大師。	클라페다에 있는 파이로맨서 마스터를 찾아 가세요.				
QUEST_JOBSTEP_20150323_002386	前往拉姆斯堤斯峽谷放置太陽之甕	람스티스 협곡으로 가서 태양의 항아리 놓기				
QUEST_JOBSTEP_20150323_002387	烈焰法師大師委託事情當作是教你魔法的代價，請將太陽之甕放在拉姆斯堤斯峽谷。	파이로맨서 마스터는 마법을 가르쳐 주는 대가로 의뢰를 부탁했습니다. 람스티스 협곡에 태양의 항아리를 놓으세요.				
QUEST_JOBSTEP_20150323_002388	烈焰法師願意教你魔法，代價是替他跑腿。請把太陽之甕放在拉姆斯堤斯峽谷。	파이로맨서는 마법을 가르쳐 주는 대가로 심부름을 부탁했습니다. 람스티스 협곡에 태양의 항아리를 놓으세요.				
QUEST_JOBSTEP_20150323_002389	請收集寒冰法師想要的材料王之高原的霍克瑪咒術師和看守者的獠牙。	크리오맨서가 원하는 재료인 왕의 고원의 호그마 주술사와 파수꾼의 송곳니를 모아 주세요.				
QUEST_JOBSTEP_20150323_002390	消滅比爾塔溪谷的史潘飛行獸人	비에타 계곡의 스파나스맨 처치				
QUEST_JOBSTEP_20150323_002391	高地戰士大師要求你證明自己的能耐。請消滅比爾塔溪谷的史潘飛行獸人來證明自己的能耐。	하이랜더 마스터는 실력을 증명할 것을 요구하고 있습니다. 비에타 계곡의 스파나스맨을 처치해서 증명하세요.				
QUEST_JOBSTEP_20150323_002392	消滅拉姆斯堤斯峽谷的死靈查普利	람스티스 협곡의 채퍼리션 처치				
QUEST_JOBSTEP_20150323_002393	輕裝步兵大師說想舉起盾牌必須具備膽量。請在拉姆斯堤斯峽谷消滅死靈查普利。	펠타스타 마스터는 방패를 들려면 그만한 담력도 갖추어야 한다고 합니다. 람스티스 협곡에서 채퍼리션을 처치하세요.				
QUEST_JOBSTEP_20150323_002394	請在阿克梅斯山脊和聖者大師對話。	아크멘스 능선에서 사두 마스터와 대화해 보세요.				
QUEST_JOBSTEP_20150323_002395	和聖者大師對決取得勝利。	사두 마스터와 대련하여 승리를 거두세요.				
QUEST_JOBSTEP_20150323_002396	到堤塔斯峽谷和巫蠱師大師對話。	틸타스 협곡에 있는 무고사 마스터와 대화해 보세요.				
QUEST_JOBSTEP_20150323_002397	巫蠱師大師說在戰鬥中就算再怎麼卑微，只要存活下來就是勝利的一方。到堤塔斯峽谷，和巫蠱師大師對決吧！	무고사 마스터는 싸움에 있어 비겁하더라도 살아남는 쪽이 진정한 승리자라고 합니다. 틸타스 협곡에서 무고사 마스터와 대련하세요.				
QUEST_JOBSTEP_20150323_002398	到大王關口和圓盾劍士大師對話。	대왕의 관문에 있는 로렐레로 마스터와 대화하세요.				
QUEST_JOBSTEP_20150323_002399	到長橋溪谷和奇術師大師對話。	긴다리 계곡에 있는 쏘마터지 마스터와 대화하세요.				
QUEST_JOBSTEP_20150323_002400	在拉姆斯堤斯峽谷收集魔法研究資料	람스티스 협곡에서 마법 연구 자료 모으기				
QUEST_JOBSTEP_20150323_002401	奇術師大師說如果你能幫忙工作，就幫助你成為奇術師。請在拉姆斯堤斯峽谷收集遺失的魔法研究資料並帶回來給我	쏘마터지 마스터는 자신의 일을 도와준다면 쏘마터지가 될 수 있도록 도와주겠다고 합니다. 람스티스 협곡에서 잃어버린 마법 연구 자료를 모아다 주세요.				
QUEST_JOBSTEP_20150323_002402	到阿克梅斯山脊和元素使大師對話。	아크멘스 능선에 있는 엘리멘탈리스트 마스터와 대화하세요.				
QUEST_JOBSTEP_20150323_002403	執行元素使大師的任務	엘리멘탈리스트 마스터의 과제 수행				
QUEST_JOBSTEP_20150323_002404	到王之高原取回霍克瑪咒術師和霍克瑪看守者之血，到札卡里耶爾交叉路取回霍克瑪戰鬥隊長之血。	왕의 고원에서 호그마 주술사와 호그마 파수꾼의 피, 자카리엘 교차로에서 호그마 전투대장의 피를 구해 오세요.				
QUEST_JOBSTEP_20150323_002405	把任務交給元素使大師	엘리멘탈리스트 마스터에게 과제 전달				
QUEST_JOBSTEP_20150323_002406	已成功完成元素使大師的任務。請把任務材料拿給元素使大師。	엘리멘탈리스트 마스터의 과제를 훌륭히 수행했습니다. 엘리멘탈리스트 마스터에게 과제였던 재료를 가져다 주세요.				
QUEST_JOBSTEP_20150323_002407	到長橋溪谷和斥候大師對話。	긴다리 계곡에 있는 스카우트 마스터와 대화해 보세요.				
QUEST_JOBSTEP_20150323_002408	到奈普里塔斯懸崖和聖殿十字軍大師對話。	네프리타스 벼랑에 있는 팔라딘 마스터와 대화하세요.				
QUEST_JOBSTEP_20150323_002409	聖殿十字軍大師說以女神之名實行正義與信念是很重要的。請消滅比爾塔溪谷的史潘飛行獸人來證明你的信仰之心。	팔라딘 마스터는 정의와 신념을 여신의 이름으로 행하는 것이 중요하다고 합니다. 비에타 계곡에 있는 스파나스맨을 처치하여 신앙심을 증명하세요.				
QUEST_JOBSTEP_20150323_002410	到長橋溪谷和鐵甲騎兵大師對話。	긴다리 계곡에 있는 캐터프랙트 마스터와 대화하세요.				
QUEST_JOBSTEP_20150323_002411	請消滅比爾塔溪谷的史潘飛行獸人，向鐵甲騎兵大師證明自己的能耐。	캐터프랙트 마스터에게 비에타 계곡에 있는 스파나스맨을 처치하여 실력을 증명하세요.				
QUEST_JOBSTEP_20150323_002412	高地戰士大師說委託交易的造箭者大師好像發生什麼事了。請去找艾沙奇烏村莊的造箭者大師。	하이랜더 마스터가 거래를 의뢰한 플레쳐 마스터에게 무슨 일이 생긴 것 같습니다. 에산치우 마을에 있는 플레쳐 마스터를 찾아가 보세요.				
QUEST_JOBSTEP_20150323_002413	在佩迪米安外城消滅莫厄	페디미안 외곽에서 모아 처치				
QUEST_JOBSTEP_20150323_002414	造箭者大師說如果你幫忙消滅破壞材料的莫厄，就把你的順序提前。請前往佩迪米安外城，把襲擊往來佩迪米安的商人的莫厄消滅掉。	플레쳐 마스터는 재료를 부순 모아를 처치해 준다면 순서를 앞당겨 준다고 합니다. 페디미안 외곽에서 페디미안을 왕래하는 상인들을 습격하는 모아를 처치하세요.				
QUEST_JOBSTEP_20150323_002415	請去找阿克梅斯山脊的海賊大師。	아크멘스 능선에 있는 커세어 마스터를 찾아가세요.				
QUEST_JOBSTEP_20150323_002416	到波塞林奇斯森林，尋找海賊大師被偷的物品。可以從高階布貝那裡找到入港許可書，從高階布貝弓箭手那裡找到航海圖，從綠色獠牙豬那裡找到契約書。	포슬린키스 숲에서 커세어 마스터의 도둑맞은 물건들을 찾아와주세요. 하이 부베에게 입항허가서, 하이 부베 궁수에게 항해도, 초록 포쿠본에게 계약서를 찾을 수 있습니다.				
QUEST_JOBSTEP_20150323_002417	請去找大王關口的圓盾劍士大師。	대왕의 관문에 있는 로델레로 마스터를 찾아 가세요.				
QUEST_JOBSTEP_20150323_002418	尋訪艾沙奇烏村莊的造箭者大師	에산치우 마을의 플레쳐 마스터 찾아가기				
QUEST_JOBSTEP_20150323_002419	弓箭手大師說如果你接受委託就願意指導你。請依照弓箭手的委託去找艾沙奇烏村莊的造箭者大師，確認他發生什麼問題後再回來。	아처 마스터는 부탁을 들어주면 가르침을 주겠다고 합니다. 아처의 부탁 대로 에산치우 마을에 있는 플레쳐 마스터를 찾아가 무슨 문제가 있는지 확인하고 오세요.				
QUEST_JOBSTEP_20150323_002420	消滅貓頭鷹之墓的比特雷巨蜂	매너클 묘지의 비테레지나 처치				
QUEST_JOBSTEP_20150323_002421	工兵大師要你在貓頭鷹之墓消滅對人們造成威脅的比特雷巨蜂。	새퍼 마스터는 매너클 묘지에서 사람들을 위협하는 비테레지나를 처치해 달라고 합니다.				
QUEST_JOBSTEP_20150323_002422	到艾沙奇烏村莊找造箭者大師。	에산치우 마을에 있는 플레쳐 마스터를 찾아 가세요.				
QUEST_JOBSTEP_20150323_002423	到史可尼斯原野取得赤紅漁人怪的釣竿後，挑出發出清脆聲音的樹木然後拿回來。	사크니스 벌판에 있는 붉은 피셔맨의 낚시를 구한 다음 맑은 소리가 나는 나무만 판별하여 가져가세요.				
QUEST_JOBSTEP_20150323_002424	使用誘餌狩獵3種怪物	미끼를 사용하여 몬스터 3종 사냥				
QUEST_JOBSTEP_20150323_002425	獵人大師出題要你去狩獵散布在多個地區的怪物。{nl}請利用怪物誘餌到卡汀森林入口狩獵野蜘蛛，到貓頭鷹之墓狩獵艾洛瑪庫，到波塞林奇斯森林狩獵綠色獠牙豬。	헌터 마스터는 여러 지역에 흩어져있는 몬스터 사냥에 대한 과제를 내 주었습니다.{nl}미끼를 사용하여 카틴 숲 입구에서 크루마보, 매너클 묘지에서 엘로마고, 포슬린키스 숲에서 초록 포쿠본을 사냥하세요.				
QUEST_JOBSTEP_20150323_002426	卡汀森林入口的野蜘蛛	카틴 숲 입구의 크루마보				
QUEST_JOBSTEP_20150323_002427	貓頭鷹之墓的艾洛瑪庫	매너클 묘지의 엘로마고				
QUEST_JOBSTEP_20150323_002428	波塞林奇斯森林的綠色獠牙豬	포슬린키스 숲의 초록 포쿠본				
QUEST_JOBSTEP_20150323_002429	到堤塔斯峽谷找巫蠱師大師。	틸타스 협곡에 있는 무고사 마스터를 찾아 가세요.				
QUEST_JOBSTEP_20150323_002430	向大黃蜂收集合成毒	바이트에게서 합성독 수집				
QUEST_JOBSTEP_20150323_002431	巫蠱師把收集毒的任務交付給你。請使用簡易竹管向史可尼斯原野的大黃蜂收集合成毒。	무고사는 독을 모으는 것을 과제로 주었습니다. 사크니스 벌판의 바이트에게 간이 대롱을 사용하여 합성독을 모아 오세요.				
QUEST_JOBSTEP_20150323_002432	向大黃蜂收集%s	바이트에게서 %s 수집				
QUEST_JOBSTEP_20150323_002433	到長橋溪谷找斥候大師。	긴다리 계곡에 있는 스카우트 마스터를 찾아 가 보세요.				
QUEST_JOBSTEP_20150323_002434	用閃光彈偵測躲藏的怪物並將之消滅	섬광탄으로 숨어있는 몬스터를 탐지하여 처치				
QUEST_JOBSTEP_20150323_002435	到史可尼斯原野使用閃光彈，消滅偵測出來的怪物。	사크니스 벌판에 숨어있는 몬스터들을 섬광탄을 사용하여 찾아낸 뒤 처치하세요.				
QUEST_JOBSTEP_20150323_002436	消滅探知到的怪物	탐지된 몬스터 처치				
QUEST_JOBSTEP_20150323_002437	流氓大師說把自己的技能教給你之前必須進行考驗。怪物正湧入卡汀森林入口的練習場，請使用煙幕彈使其陷入混亂後再將之消滅。	로그 마스터는 자신의 기술을 가르쳐 주기 전에 시험이 필요하다고 합니다. 카틴 숲 입구에 준비된 연습장에서 몰려드는 몬스터들에게 연막탄을 사용하여 혼란에 빠뜨린 뒤, 처치하세요.				
QUEST_JOBSTEP_20150323_002438	消滅貓頭鷹之墓的鬼影凱伊洛	매너클 묘지의 섀도게일러 처치				
QUEST_JOBSTEP_20150323_002439	重裝步兵大師希望你在接受教導前，先將刀騎兵大師約定要消滅的鬼影凱伊洛搶先一步消滅掉，讓他吃點苦頭。照她的期望到貓頭鷹之墓，消滅鬼影凱伊洛。	하플라이트 마스터는 가르침을 받기에 앞서 하카펠 마스터가 처치하기로 약속한 섀도게일러를 한 발 먼저 처치하여 골탕을 먹일 것을 바라고 있습니다. 그녀의 바램대로 매너클 묘지의 섀도게일러를 처치하고 와 주세요.				
QUEST_JOBSTEP_20150323_002440	消滅貓頭鷹之墓的耶庫	매너클 묘지의 예쿱 처치				
QUEST_JOBSTEP_20150323_002441	有其他人在盯著耶庫，野蠻人大師希望你搶先其它人一步消滅耶庫。請消滅貓頭鷹之墓的耶庫。	바바리안 마스터는 예쿱을 노리는 다른 사람들보다 먼저 가서 예쿱을 처치하길 바라고 있습니다. 매너클 묘지에 있는 예쿱을 처치하세요.				
QUEST_JOBSTEP_20150323_002442	侍從大師要求將捆索繩練習到得心應心為止。到波塞林奇斯森林，以怪物為對象練習捆索繩吧！	스콰이어 마스터는 포박 포승줄을 손에 익을때까지 연습하라고 합니다. 포슬린키스 숲에 있는 몬스터를 상대로 포박 포승줄을 연습해 보세요.				
QUEST_JOBSTEP_20150323_002443	消滅克林卡的莊園的曼陀花獸	그린가의 장원의 콜리멘시아 처치				
QUEST_JOBSTEP_20150323_002444	百夫長大師說你需要有能夠指揮他人的能耐。請消滅克林卡的莊園的曼陀花獸來證明你的能耐。	센츄리온 마스터는 다른 사람을 지휘할 정도의 실력이 필요하다고 합니다. 그린가의 장원의 콜리멘시아를 처치하여 실력을 증명하세요.				
QUEST_JOBSTEP_20150323_002445	消滅路克索那市場的地心蟲王	록소나 장터의 리버피드 처치				
QUEST_JOBSTEP_20150323_002446	遊俠大師說他對自己的工作感到懷疑，希望能像其他大師一樣做有幫助的事。請在路克索那市場消滅地心蟲王。	레인저 마스터는 자신의 일에 회의감이 든다면서 다른 마스터들처럼 도움이 되는 일을 해 보고 싶다고 합니다. 록소나 장터에서 리버피드를 처치하세요.				
QUEST_JOBSTEP_20150323_002447	在路克索那市場消滅興奮的米諾牛頭怪	록소나 장터에서 흥분한 미노타우르스 처치				
QUEST_JOBSTEP_20150323_002448	獵人大師說米諾牛頭怪出現了，還說獵人應該要有能力消滅牠。請在路克索那市場消滅米諾牛頭怪，並把巨大獠牙帶回來當做證據。	헌터 마스터는 미노타우르스가 나타났다면서 헌터라면 그 몬스터를 처치할 능력은 있어야 한다고 합니다. 록소나 장터에서 미노타우로스를 처치하고 그 증거로 거대한 송곳니를 가져 오세요.				
QUEST_JOBSTEP_20150323_002449	到堤塔斯峽谷，巫蠱師大師正在找你。	틸타스 협곡의 무고사 마스터가 당신을 찾고 있습니다				
QUEST_JOBSTEP_20150323_002450	消滅魔族收監所第1區的拉查托特	마족수감소 1구역의 라자토드 처치				
QUEST_JOBSTEP_20150323_002451	巫蠱師大師正在說明有關毒的免疫的重要性。請在魔族收監所第1區消滅拉查托特再回去找巫蠱師大師	무고사 마스터는 독의 면역에 대한 중요성에 대해 말하고 있습니다. 마족수감소 1구역에서 라자토드를 처치하고 무고사 마스터에게 돌아가세요				
QUEST_JOBSTEP_20150323_002452	到長橋溪谷，斥候大師正在找你。	긴다리 계곡의 스카우트 마스터가 당신을 찾고 있습니다				
QUEST_JOBSTEP_20150323_002453	消滅魔族收監所第1區的鐵甲僵屍	마족수감소 1구역의 데드본 처치				
QUEST_JOBSTEP_20150323_002454	斥候大師說如果想要獲得指導必須具備某種程度的實力。到魔族收監所第1區，消滅鐵甲僵屍，然後回去找斥候大師。	스카우트 마스터는 가르침을 받으려면 어느 정도 실력은 되어야 한다고 합니다. 마족수감소 1구역에서 데드본을 처치하고 스카우트 마스터에게 돌아가세요.				
QUEST_JOBSTEP_20150323_002455	到艾沙奇烏村莊，造箭者大師正在找你。	에산치우 마을의 플레쳐 마스터가 당신을 찾고 있습니다				
QUEST_JOBSTEP_20150323_002456	收集易燃石材	잘 타는 석재 수집				
QUEST_JOBSTEP_20150323_002457	造箭者大師說如果幫忙取得易燃石材，就收你為弟子，但是不知為何感覺只是客套話。到水路橋地區，消滅約納喬雷，收集易燃石材。	플레쳐 마스터는 잘 타는 석재를 구해다 준다면 제자로 받아들여 주겠지만 왠지 빈말을 하고 있는 듯한 느낌입니다. 수로교 지역에서 요나졸렘을 처치하고 잘 타는 석재를 수집하세요.				
QUEST_JOBSTEP_20150323_002458	已取得易燃石材。請交給造箭者大師。	잘 타는 석재를 구했습니다. 플레쳐 마스터에게 전해 주세요.				
QUEST_JOBSTEP_20150323_002459	到石橋亡地，黑暗騎兵大師正在找你。	돌다리 망터에 있는 슈바르츠라이터 마스터가 당신을 찾고 있습니다				
QUEST_JOBSTEP_20150323_002460	黑暗騎兵說和敵人較量到最後的膽量很重要。請在魔族收監所第1區消滅鐵甲僵屍再回去找黑暗騎兵大師。	슈바르츠라이터 적을 끝까지 겨눌 수 있는 담력이 중요하다고 합니다. 마족수감소 1구역에서 데드본을 처치하고 슈바르츠라이터 마스터에게 돌아가세요.				
QUEST_JOBSTEP_20150323_002461	向黑暗騎兵大師報告	슈바르츠라이터 마스터에게 보고				
QUEST_JOBSTEP_20150323_002462	已成功消滅鐵甲僵屍，和黑暗騎兵大師對話。	데드본을 처치하는데 성공하였습니다. 슈바르츠라이터 마스터와 대화하세요.				
QUEST_JOBSTEP_20150323_002463	在路克索那市場取得野花花蕊	록소나 장터에서 야생화 꽃술 구하기				
QUEST_JOBSTEP_20150323_002464	牧師大師說藥草短缺想取得野花花蕊。請在路克索那市場取得野花花蕊並交給牧師大師。	클레릭 마스터는 약초가 동이 났다면서 야생화 꽃술을 원하고 있습니다. 록소나 장터에서 야생화 꽃술을 구해 클레릭 마스터에게 가져다 주세요.				
QUEST_JOBSTEP_20150323_002465	在路克索那市場獲得石鯨怪的精髓	록소나 장터에서 석화고래의 정수 획득				
QUEST_JOBSTEP_20150323_002466	邪靈祭司大師想要考驗你，因此要你取回石鯨怪的精髓。請消滅在路克索那市場遊蕩的石鯨怪，並把石鯨怪的精髓帶回來。	보코르 마스터는 석화고래의 정수를 가져오는 것으로 시험을 치르겠다고 합니다. 록소나 장터에 돌아다니는 석화고래를 처치해 석화고래의 정수를 가져 오세요.				
QUEST_JOBSTEP_20150323_002467	請去找比爾塔溪谷的雕刻家泰斯拉。	비에타 계곡에 있는 조각가 테슬라를 찾아가세요.				
QUEST_JOBSTEP_20150323_002468	請去找阿克梅斯山脊的聖者大師。	아크멘스 능선에 있는 사두 마스터를 찾아가세요.				
QUEST_JOBSTEP_20150323_002469	克林卡莊園的曼陀花獸對人們造成傷害，聖者大師希望你能消滅牠。	사두 마스터는 사람들에게 피해를 주는 그린가의 장원의 콜리멘시아 처치하길 바라고 있습니다.				
QUEST_JOBSTEP_20150323_002470	已完成聖者大師的請求。請回去和聖者大師對話。	사두 마스터의 요청을 완수했습니다. 사두 마스터에게 돌아가 대화하세요.				
QUEST_JOBSTEP_20150323_002471	請去找奈普里塔斯懸崖的聖殿十字軍大師。	네프리타스 벼랑에 있는 팔라딘 마스터를 찾아가세요.				
QUEST_JOBSTEP_20150323_002472	消滅特南茲農場的魔龍凱拉斯	테넌츠 농장의 가이갈라스 처치				
QUEST_JOBSTEP_20150323_002473	聖殿十字軍大師想親眼確認你的信仰之心。請消滅時常出沒在特南茲農場地魔龍凱拉斯。	팔라딘 마스터는 신앙심을 직접 확인하고 싶어합니다. 테넌츠 농장에 자주 출몰한다는 가이갈라스를 처치하세요.				
QUEST_JOBSTEP_20150323_002474	已消滅魔龍凱拉斯。請回去向聖殿十字軍大師報告。	가이갈라스를 처치했습니다. 팔라딘 마스터에게 돌아가 보고하세요.				
QUEST_JOBSTEP_20150323_002475	到艾沙奇烏村莊找武僧大師。	에산치우 마을에 있는 몽크 마스터를 찾아가세요.				
QUEST_JOBSTEP_20150323_002476	在波塞林奇斯森林高獲得尼多普巴伊的尖銳獠牙	포슬린키스 숲에서 네더보바인의 날카로운 송곳니 획득				
QUEST_JOBSTEP_20150323_002477	武僧大師說要取回你決心成為武僧的證據。到波塞林奇斯森林，消滅尼多普巴伊，取回證據尖銳獠牙。	몽크 마스터는 몽크가 되기 위한 다짐의 증거를 가져오라고 하였습니다. 포슬린키스 숲에서 네더보바인을 처치하고 그 증거인 날카로운 송곳니를 획득하세요.				
QUEST_JOBSTEP_20150323_002478	已取得尼多普巴伊的尖銳獠牙。請交給武僧大師。	네더보바인의 날카로운 송곳니를 구했습니다. 몽크 마스터에게 가져다 주세요.				
QUEST_JOBSTEP_20150323_002479	到佩迪米安外城找寬恕者大師。	페디미안 외곽에 있는 파드너 마스터를 찾아가세요.				
QUEST_JOBSTEP_20150323_002480	寬恕者大師打算以找回遺失的免罪符巨款當作入門課題。到水路橋地區找回遺失的巨款。	파드너 마스터는 잃어버린 면죄부의 대금을 되찾는 것으로 입문 과제를 대신하려 합니다. 수로교 지역에서 잃어버린 대금을 찾아 오세요.				
QUEST_JOBSTEP_20150323_002481	消滅突然出現的約納喬雷	갑자기 나타난 요나졸렘 처치				
QUEST_JOBSTEP_20150323_002482	到石橋亡地，神諭師大師正在等你。	돌다리 망터에서 오라클 마스터가 당신을 찾고 있습니다				
QUEST_JOBSTEP_20150323_002483	請收集泰內聖堂地上1層的朋德爾的靈魂結晶和朋德的精神結晶。{nl}	테넷 성당 지상 1층의 폰델의 영혼결정과 폰드의 정신결정을 수집하세요.{nl}				
QUEST_JOBSTEP_20150323_002484	可按下S鍵製作邪靈祭司人偶。	S 키를 눌러 보코르 인형을 제작할 수 있습니다.				
QUEST_JOBSTEP_20150323_002485	請和夏奧雷伊西邊森林的雕刻家泰斯拉對話。	샤울레이 서쪽 숲에 있는 조각가 테슬라와 대화해 보세요.				
QUEST_JOBSTEP_20150323_002486	請和阿克梅斯山脊的聖者大師對話。	아크멘스 능선에 있는 사두 마스터와 대화해 보세요.				
QUEST_JOBSTEP_20150323_002487	消滅史可尼斯原野的藍色普朗基	사크니스 벌판의 푸른 푸라기 처치				
QUEST_JOBSTEP_20150323_002488	聖者大師委託消滅威脅居民的怪物，到史可尼斯原野，消滅藍色普朗基。	사두 마스터는 주민들을 위협하는 몬스터들을 퇴치해 달라고 합니다. 사크니스 벌판의 푸른 푸라기를 처치하세요.				
QUEST_JOBSTEP_20150323_002489	已經將威脅居民的藍色普朗基全部消滅。回去找聖者大師並跟他報告。	주민에게 위협이 되는 푸른 푸라기들을 모두 처치하였습니다. 사두 마스터에게 돌아가 보고하세요.	QUEST_JOBSTEP_20150317_002023	已消滅所有對居民造成威脅的怪物。請回去向聖者大師報告。	주민에게 위협이 되는 몬스터들을 모두 처치하였습니다. 사두 마스터에게 돌아가 보고하세요.	
QUEST_JOBSTEP_20150323_002490	消滅藍色普朗基	푸른 푸라기 처치				
QUEST_JOBSTEP_20150323_002491	到艾沙奇烏村莊和武僧大師對話。	에산치우 마을에 있는 몽크 마스터와 대화하세요.				
QUEST_JOBSTEP_20150323_002492	佩迪米安的道具商人說曾經在佩迪米安外城見過魔斯怪。到佩迪米安外城，消滅魔斯怪，取得火甕。	페디미안의 도구상인은 페디미안 외곽에서 모스템을 본 적이 있다고 합니다. 페디미안 외곽으로 가서 모스템을 처치하고 불항아리를 얻으세요.				
